frame,track_id,x,y,team
20,11,46.2640509216002,38.523360145522304,0
20,14,49.48478668567188,24.885964163691618,1
20,8,64.08446440424345,35.89255174417308,1
20,22,63.15581802927908,52.48289041556081,0
20,7,58.3293808350621,45.268462425983195,0
20,17,62.832976785494566,6.34360889412271,0
20,10,63.88999603964566,16.32746959991804,1
20,18,52.246962340736545,44.25438232917084,1
20,12,37.84804583779262,15.282946247065624,0
20,13,53.068663206893724,17.795630159625034,0
20,5,65.12794397106875,53.887409604829614,1
20,15,43.34353091178056,38.75421300168435,1
20,9,33.81172548665108,28.109598728413197,0
20,21,60.432485789865005,30.647549052908595,0
20,4,57.9702994761904,53.78778098451801,0
21,1,34.86911091714811,45.97961042184706,0
21,9,34.008240360845555,28.081748060596276,0
21,6,54.333718570991394,52.58865234285409,1
21,4,58.01043259442704,53.80215060657393,0
21,7,58.307806698316384,44.861417809855425,0
21,11,46.37540439486552,38.47563352580446,0
21,8,64.04795093181531,35.63972045531041,1
21,14,49.56219184037071,24.818450439466623,1
21,22,63.08125042709503,52.32641688864445,0
21,17,62.81595703449539,6.150268997534354,0
21,2,65.27528695082827,46.1164776949161,1
21,12,37.950082323697764,15.212516101802883,0
21,16,52.99493563062241,31.329089634423013,1
21,15,43.42937933131376,38.50040873559281,1
21,10,63.93380356400997,16.27574637739589,1
21,18,52.267968662966084,44.33391381708594,1
21,13,53.05259263621467,17.69191365970069,0
21,21,60.41565871780703,30.723581811636507,0
21,3,46.677193896226974,58.88029259548498,0
21,20,64.69172376769698,27.102497230955343,1
22,4,58.03009832724179,53.496273901740004,0
22,9,34.02194283430922,27.68587257014684,0
22,6,54.44177644468976,52.45835482752855,1
22,2,65.22705353601046,45.75793432253498,1
22,1,34.84132752548486,45.756352170808384,0
22,7,58.318639921739994,44.81902665797068,0
22,11,46.4531676416172,38.21264476962162,0
22,8,64.05750637365216,35.421697316814004,1
22,3,46.68894700195715,58.682304763855385,0
22,14,49.67256272989509,24.604866125809885,1
22,17,62.84955737289158,6.14286883334325,0
22,12,37.98275947832541,15.209466946305888,0
22,16,52.991002012920845,31.13265191311885,1
22,21,60.458798982812304,30.810501209778486,0
22,22,63.09132434242509,52.45728548594885,0
22,13,53.040095099417684,17.662012802260236,0
22,10,63.93204327399923,16.133543216226137,1
22,20,64.6677499421121,26.85712388127412,1
23,4,58.07013720227657,53.37392649351857,0
23,3,46.76669278242114,58.81039725944055,0
23,11,46.501275532183,38.1347241947165,0
23,6,54.4856086966776,52.349726907253874,1
23,2,65.17158404232276,45.73287990649955,1
23,9,34.04435900564209,27.593051841214205,0
23,8,64.00990975531977,35.36149471672262,1
23,14,49.76307688807314,24.506372994795456,1
23,17,62.89348473967524,6.156723570295689,0
23,12,38.084566807201966,15.199289230653598,0
23,20,64.6236656959249,26.790827762170714,1
23,13,53.03733515033728,17.51576743050108,0
23,7,58.293183527136534,44.782649491889515,0
23,21,60.454150549959415,30.941767999304,0
23,16,53.01469566782974,30.823678327578193,1
23,10,63.919616819155934,16.114460727072967,1
23,1,34.900725288299455,45.86771255007491,0
24,4,58.12887136564244,53.203332388798614,0
24,8,64.05101606804433,35.29601056922066,1
24,3,46.88977474522835,58.65056873075112,0
24,11,46.56005274960535,37.996008735434216,0
24,16,53.0070547469805,30.173069775307894,1
24,6,54.59383194237079,52.185707346595635,1
24,1,34.93449971706723,45.62167909824203,0
24,12,38.18886570751278,15.136149530421399,0
24,14,49.846401029940836,24.39158695579387,1
24,2,65.17002169830036,45.5698056697597,1
24,7,58.25041102261304,44.59654627528138,0
24,17,62.964780857437816,6.1663527951014885,0
24,9,33.99509102814238,27.365575775217735,0
24,20,64.60595663673148,26.57817945503134,1
24,5,65.07130992325324,53.331813184417356,1
24,10,63.947147313174085,16.08036940196427,1
24,13,53.005387016958665,17.395194564754718,0
25,1,35.0709418422352,45.62880798572247,0
25,2,65.13385987755179,45.491581067859855,1
25,5,65.06789731532386,53.24264271842199,1
25,12,38.282293584012336,15.13797876677193,0
25,3,47.058366964721664,58.672268248332884,0
25,8,64.05136080893983,35.25474167693748,1
25,11,46.670451862842405,37.980644555470924,0
25,16,53.012291190403815,30.09848193224404,1
25,4,58.14835442589185,53.07287352433254,0
25,7,58.264830277875454,44.57289858252518,0
25,9,34.034415152160854,27.323683435218605,0
25,14,49.94163329452417,24.408123126071075,1
25,13,52.98233504902841,17.218716521023353,0
25,10,63.96943248019976,16.009456955644048,1
25,6,54.717192858760484,52.09501713727244,1
25,17,63.02701503552037,6.088192127795622,0
25,20,64.61072703730716,26.61487648103128,1
25,22,62.94459534186285,52.281923240877546,0
26,1,35.066787321749224,45.59589692506463,0
26,2,65.14382553338197,45.49826808498691,1
26,12,38.281057871193084,15.127117414738137,0
26,3,47.05186263353069,58.6855614253137,0
26,5,65.07841782116402,53.21667195866945,1
26,11,46.66593661655931,37.98084244952382,0
26,8,64.0627066079731,35.25779372382819,1
26,16,53.012663929443484,30.089650778323367,1
26,7,58.26964864710251,44.57583010130679,0
26,4,58.163419290934094,53.12486676009928,0
26,9,34.025004515580015,27.318182055160875,0
26,14,49.94478496290055,24.402393610248545,1
26,6,54.72553009624997,52.1411182469654,1
26,13,52.982293929819505,17.198935356483275,0
26,10,63.977027420625525,16.010164594047588,1
26,17,63.03378034042531,6.090285576728164,0
26,23,32.90612305016318,72.64565276893109,0
26,22,62.95668567222677,52.296436502542036,0
26,20,64.62363937627175,26.616588419346463,1
27,1,35.18389180313815,45.63288235409628,0
27,12,38.34703900055095,15.152529785671824,0
27,2,65.15925781430916,45.43600844879509,1
27,3,47.17429885932236,58.8336834864299,0
27,8,64.07734463258488,35.19680484554462,1
27,11,46.76640824829467,38.08112259706607,0
27,5,65.10102432226715,53.250513765459004,1
27,22,62.96846893936828,52.32741203025866,0
27,15,43.6842904732884,37.962055363344476,1
27,20,64.6186360364384,26.527365455171662,1
27,13,52.994406740890916,17.122594388643073,0
27,14,50.07358297496317,24.39685766638116,1
27,10,64.02586545079404,16.026982907864976,1
27,9,34.079552665378934,27.238379342201426,0
27,21,60.47110746342613,30.999135412639035,0
27,17,63.09624313537092,6.051434297557151,0
27,16,53.00012869460746,30.028539186362792,1
27,4,58.23054662353604,53.52484547511199,0
27,7,58.327729615585135,44.748277985742064,0
27,6,54.861290117060875,52.10146383501131,1
27,23,33.01940250247838,72.72432179742812,0
28,1,35.305260488948726,45.39592313777186,0
28,8,64.09406963492432,35.01408293177283,1
28,3,47.292912412322465,58.528099472785414,0
28,4,58.26534085949812,53.043934120598074,0
28,12,38.47610504452804,15.069615570795065,0
28,5,65.1065170473011,52.9701872510638,1
28,22,62.95656691557297,52.13134149143931,0
28,2,65.13845227118551,45.298826966379686,1
28,7,58.34462126978726,44.72617534675939,0
28,15,43.797043688781166,37.67204873475954,1
28,20,64.6125077094191,26.40606168540733,1
28,14,50.197741817168854,24.272433141297803,1
28,10,64.04901282750781,15.853958898280517,1
28,17,63.116588887236546,5.896989174312097,0
28,9,34.22010048348876,27.120249267492802,0
28,21,60.50849441216555,30.961025409593816,0
28,13,53.031203260515966,16.844706450727394,0
28,11,46.888305278748675,37.920336945111146,0
28,16,53.001667744369406,29.912604440803918,1
29,3,47.42063139188091,58.60840659504114,0
29,1,35.32082845901823,45.33072972956147,0
29,8,64.13377433638189,34.98143243641694,1
29,4,58.34004739162352,53.18197994665447,0
29,12,38.550870021514726,14.977446579736622,0
29,7,58.37731723960219,44.6401241065874,0
29,5,65.15130774303921,53.059701235716375,1
29,20,64.64882060977286,26.44619288566974,1
29,15,43.88818983455852,37.58166197012352,1
29,14,50.335618700990224,24.105610490778837,1
29,22,62.94397185836372,52.26239220177423,0
29,17,63.155855632802954,5.667127002977772,0
29,9,34.34228353513241,27.08615824691873,0
29,21,60.540260096401674,30.989772381606485,0
29,10,64.07998611814865,15.769172782572511,1
29,13,53.024884552400465,16.699514291232454,0
29,16,53.067989824082424,29.912988036078396,1
29,2,65.20884806236128,45.615195784280864,1
30,1,35.34769698714658,45.14123543740873,0
30,3,47.492134232170166,58.54908430864219,0
30,12,38.62258318527557,14.912925138329264,0
30,8,64.21172391430603,34.85792476589469,1
30,5,65.24340577495492,52.99293049135337,1
30,4,58.45660071812242,53.04933192290376,0
30,7,58.4784394922004,44.5279528020845,0
30,20,64.67771066140415,26.18154388804301,1
30,9,34.49658194664902,26.90909525774142,0
30,17,63.22588612130752,5.447087741201429,0
30,15,43.94743886288011,37.42875541515166,1
30,14,50.47509023044176,23.96693637799563,1
30,13,53.06423031051516,16.62237537283685,0
30,21,60.61385457196887,30.96267576095807,0
30,10,64.09500681897532,15.618935523722527,1
30,16,53.11471159121698,29.734972248194893,1
30,23,33.184591650011775,72.66974214408368,0
31,5,65.20355304709126,52.870008694428186,1
31,3,47.53118593836631,58.543518938803125,0
31,8,64.21261810100803,34.87997648984202,1
31,1,35.34570105831228,45.257002389862336,0
31,12,38.68604805008917,14.913020249619898,0
31,7,58.499713998650435,44.53989410297216,0
31,17,63.25111608550696,5.411352079949786,0
31,9,34.597054451261165,26.899598126009543,0
31,20,64.6451545725914,26.062157498582536,1
31,10,64.1033369050815,15.61072470468072,1
31,4,58.510225471109145,52.984621659075685,0
31,15,44.00935472466911,37.26467612856603,1
31,14,50.50803468793524,24.02610676618884,1
31,13,53.044152529660096,16.359292144445888,0
31,21,60.60533976456072,31.001372016483423,0
31,16,53.156281864959745,29.85933752738913,1
31,23,33.3001016615058,72.39734996259187,0
32,5,65.21774194776066,52.87531859989236,1
32,3,47.529376408637035,58.555401410111905,0
32,1,35.33864226433511,45.25229118920714,0
32,8,64.2230963016539,34.87675890490367,1
32,12,38.68195042324735,14.903149401033254,0
32,7,58.50763793837813,44.54253703214323,0
32,17,63.255168420549474,5.405977850216054,0
32,9,34.58994160373151,26.88869309910067,0
32,20,64.65362708948888,26.052500824613958,1
32,10,64.10953146961698,15.604054472729821,1
32,4,58.518253409916,52.97189360393412,0
32,15,44.00551453249738,37.2617375020871,1
32,13,53.046555165417516,16.35100539590855,0
32,14,50.509414868768076,24.014525629947755,1
32,21,60.612912218582565,30.99527487236351,0
32,16,53.1568884857426,29.8544628488046,1
32,24,91.55903415496435,34.971758134010756,0
32,23,33.28410315167424,72.41425932581109,0
33,4,58.621318165586175,53.21126015292852,0
33,17,63.69281122820989,5.570771241361527,0
33,12,38.503879151130946,15.0899069857144,0
33,5,65.36122348162289,53.19562445971736,1
33,1,35.30822966981972,45.29839867286151,0
33,2,65.44231785425599,45.85994463017103,1
33,14,50.60872112304054,24.411985724879756,1
33,9,34.42599416872864,27.196727848590392,0
33,3,47.70246402248795,58.54952162375513,0
33,10,64.4866751260921,16.04852738780007,1
33,8,64.45888839968246,35.42471319114043,1
33,7,58.600524866197816,44.52997350424126,0
33,13,53.142338899228285,16.53383753014449,0
33,15,43.99748327449445,37.6161085641199,1
33,16,53.22834453888149,29.947491639365047,1
33,20,64.91445536318489,26.18094357433425,1
33,23,33.626128759065395,71.75147872495113,0
33,22,63.04766997021456,52.525970893742866,0
33,21,60.82888971952385,31.71859702338191,0
34,4,58.64867645339571,53.03560884293371,0
34,5,65.31459941092436,53.06439334006059,1
34,2,65.39771644230167,45.59905266483575,1
34,3,47.81609036488161,58.482691129179386,0
34,17,63.7491837833033,5.566407869069728,0
34,20,64.87314968134146,26.024074316555144,1
34,12,38.554161921189994,15.148967516885449,0
34,7,58.59099877055992,44.61609613404488,0
34,14,50.69435118165458,24.416528868370357,1
34,22,63.02201784435196,52.54904064338425,0
34,9,34.46722161032047,27.25298329210382,0
34,1,35.357725063613714,45.38489637265933,0
34,10,64.49911038411899,16.07340967252918,1
34,11,47.307031843419765,38.14303398514567,0
34,18,53.12864420322761,42.85615003836321,1
34,23,33.78760767768476,71.49371429335491,0
34,15,44.053937092108825,37.5075577840946,1
34,13,53.1426975264008,16.37124203008853,0
34,24,92.29395130483842,36.15220357831325,0
35,5,65.33303235712869,52.77445652861361,1
35,4,58.679470772189966,52.879283033301576,0
35,2,65.39393792646875,45.392506791802596,1
